"ID_CENTRO","CD_CENTRO","DS_CENTRO","CDSUBDIR","CDGENERICO","CDNATURALEZA","ITCONCIERTO","CDSITUACION","CDPROV","CDMUNI","CDLOCALIDAD","CDDISTRITO","CDPOSTAL","ITHORARIO_AMP","ITCOMEDOR","ITTRANSPORTE","ITBILINGUE","ITPUBLICO_BILINGUE","CDCURSO_PUBLICO_BILINGUE","CBRITISH","DS_ABRV","DES_NATUR","CD_NIVEL","NM_CURSO","NM_ALUMNOS","NM_UNIDADES","RATIO","GRUPOS_PREDECIR","NUM_ALUMNOS_PREDECIR"
157,"28001629",DOMENICO SCARLATTI,"2","042","1",N,A,"28","013","0002",,"28300",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"15","1",17,1,0.56666667,1,17
157,"28001629",DOMENICO SCARLATTI,"2","042","1",N,A,"28","013","0002",,"28300",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"15","2",12,1,0.40000000,1,12
157,"28001629",DOMENICO SCARLATTI,"2","042","1",N,A,"28","013","0002",,"28300",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"16","1",28,1,0.93333333,1,28
157,"28001629",DOMENICO SCARLATTI,"2","042","1",N,A,"28","013","0002",,"28300",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"16","2",19,1,0.63333333,1,19
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"05","1",142,4,1.01428571,4,142
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"05","2",130,5,0.74285714,5,130
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"13","1",96,4,0.80000000,4,96
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"13","2",78,3,0.86666667,3,78
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"13","3",71,2,1.18333333,2,71
161,"28001678",JORGE MANRIQUE,"1","042","1",N,A,"28","903","0001",,"28760",N,N,S,S,S,"2011",,IES,CENTRO PÚBLICO,"13","4",110,4,0.91666667,4,110
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","1",83,3,0.79047619,3,83
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","2",62,2,0.88571429,2,62
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","1",182,7,0.86666667,7,182
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","2",123,5,0.82000000,5,123
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","3",114,4,0.95000000,4,114
170,"28001769",EL CARRASCAL,"3","042","1",N,A,"28","014","0001",,"28500",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","4",103,4,0.85833333,4,103
175,"28001812",JUAN RAMON JIMENEZ,"4","070","1",N,A,"28","018","0001",,"28490",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",59,2,0.98333333,2,59
175,"28001812",JUAN RAMON JIMENEZ,"4","070","1",N,A,"28","018","0001",,"28490",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",50,2,0.83333333,2,50
175,"28001812",JUAN RAMON JIMENEZ,"4","070","1",N,A,"28","018","0001",,"28490",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",41,2,0.68333333,2,41
175,"28001812",JUAN RAMON JIMENEZ,"4","070","1",N,A,"28","018","0001",,"28490",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",34,2,0.56666667,2,34
178,"28001848",PRINCIPE DON FELIPE,"4","070","1",N,A,"28","022","0001",,"28660",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",74,3,0.82222222,3,74
178,"28001848",PRINCIPE DON FELIPE,"4","070","1",N,A,"28","022","0001",,"28660",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",84,3,0.93333333,3,84
178,"28001848",PRINCIPE DON FELIPE,"4","070","1",N,A,"28","022","0001",,"28660",S,S,S,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",40,2,0.66666667,2,40
181,"28001873",SAN SEBASTIAN,"4","070","1",N,A,"28","023","0001",,"28413",S,S,S,S,S,"2004",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",99,4,0.82500000,4,99
181,"28001873",SAN SEBASTIAN,"4","070","1",N,A,"28","023","0001",,"28413",S,S,S,S,S,"2004",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",91,3,1.01111111,3,91
181,"28001873",SAN SEBASTIAN,"4","070","1",N,A,"28","023","0001",,"28413",S,S,S,S,S,"2004",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",46,2,0.76666667,2,46
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"05","1",74,2,1.05714286,2,74
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"05","2",69,2,0.98571429,2,69
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"13","1",118,4,0.98333333,4,118
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"13","2",121,4,1.00833333,4,121
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"13","3",121,4,1.00833333,4,121
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"13","4",88,3,0.97777778,3,88
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"14","1",19,1,0.63333333,1,19
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"14","2",25,2,0.41666667,2,25
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"15","1",195,11,0.59090909,11,195
191,"28001976",GSD  BUITRAGO,"1","073","2",S,A,"28","027","0001",,"28730",S,S,S,S,S,"2015",,CPR PRI-SEC,CENTRO PRIVADO,"15","2",127,10,0.42333333,10,127
196,"28002026",EUGENIO MURO,"2","070","1",N,A,"28","031","0001",,"28640",S,S,S,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",36,2,0.60000000,2,36
196,"28002026",EUGENIO MURO,"2","070","1",N,A,"28","031","0001",,"28640",S,S,S,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",25,1,0.83333333,1,25
196,"28002026",EUGENIO MURO,"2","070","1",N,A,"28","031","0001",,"28640",S,S,S,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",35,2,0.58333333,2,35
196,"28002026",EUGENIO MURO,"2","070","1",N,A,"28","031","0001",,"28640",S,S,S,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",26,1,0.86666667,1,26
197,"28002038",FEDERICO GARCIA LORCA,"3","070","1",N,A,"28","032","0001",,"28816",S,S,N,S,S,"2005",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",82,3,0.91111111,3,82
197,"28002038",FEDERICO GARCIA LORCA,"3","070","1",N,A,"28","032","0001",,"28816",S,S,N,S,S,"2005",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",82,3,0.91111111,3,82
197,"28002038",FEDERICO GARCIA LORCA,"3","070","1",N,A,"28","032","0001",,"28816",S,S,N,S,S,"2005",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",63,2,1.05000000,2,63
197,"28002038",FEDERICO GARCIA LORCA,"3","070","1",N,A,"28","032","0001",,"28816",S,S,N,S,S,"2005",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",40,2,0.66666667,2,40
204,"28002105",SUAREZ SOMONTE,"2","070","1",N,A,"28","037","0001",,"28650",N,N,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",20,1,0.66666667,1,20
204,"28002105",SUAREZ SOMONTE,"2","070","1",N,A,"28","037","0001",,"28650",N,N,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",18,1,0.60000000,1,18
204,"28002105",SUAREZ SOMONTE,"2","070","1",N,A,"28","037","0001",,"28650",N,N,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",22,1,0.73333333,1,22
204,"28002105",SUAREZ SOMONTE,"2","070","1",N,A,"28","037","0001",,"28650",N,N,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",20,1,0.66666667,1,20
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"05","1",58,2,0.82857143,2,58
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"05","2",45,2,0.64285714,2,45
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"13","1",131,5,0.87333333,5,131
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"13","2",149,5,0.99333333,5,149
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"13","3",99,4,0.82500000,4,99
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"13","4",92,3,1.02222222,3,92
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"14","1",34,2,0.56666667,2,34
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"14","2",21,2,0.35000000,2,21
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"15","1",12,1,0.40000000,1,12
212,"28002181",JUAN CARLOS I,"2","042","1",N,A,"28","040","0001",,"28350",N,N,S,N,,,,IES,CENTRO PÚBLICO,"15","2",10,1,0.33333333,1,10
214,"28002208",SAN JUAN DE DIOS,"2","058","2",S,A,"28","040","0001",,"28350",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","1",74,3,0.82222222,3,74
214,"28002208",SAN JUAN DE DIOS,"2","058","2",S,A,"28","040","0001",,"28350",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","2",48,2,0.80000000,2,48
214,"28002208",SAN JUAN DE DIOS,"2","058","2",S,A,"28","040","0001",,"28350",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"16","1",85,3,0.94444444,3,85
214,"28002208",SAN JUAN DE DIOS,"2","058","2",S,A,"28","040","0001",,"28350",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"16","2",53,3,0.58888889,3,53
215,"28002211",VILLA DE COBEÑA,"1","070","1",N,A,"28","041","0001",,"28863",S,S,N,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",67,2,1.11666667,2,67
215,"28002211",VILLA DE COBEÑA,"1","070","1",N,A,"28","041","0001",,"28863",S,S,N,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",66,2,1.10000000,2,66
215,"28002211",VILLA DE COBEÑA,"1","070","1",N,A,"28","041","0001",,"28863",S,S,N,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",59,2,0.98333333,2,59
215,"28002211",VILLA DE COBEÑA,"1","070","1",N,A,"28","041","0001",,"28863",S,S,N,S,S,"2009",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",26,1,0.86666667,1,26
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"05","1",119,5,0.68000000,5,119
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"05","2",154,7,0.62857143,7,154
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"05","3",75,2,1.07142857,2,75
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"13","1",178,6,0.98888889,6,178
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"13","2",183,6,1.01666667,6,183
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"13","3",152,6,0.84444444,6,152
225,"28002312",MARQUES DE SANTILLANA,"1","042","1",N,A,"28","045","0001",,"28770",N,N,N,S,S,"2015",,IES,CENTRO PÚBLICO,"13","4",145,5,0.96666667,5,145
232,"28002397",SANTISIMA TRINIDAD,"4","072","2",S,A,"28","047","0001",,"28400",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",30,1,1.00000000,1,30
232,"28002397",SANTISIMA TRINIDAD,"4","072","2",S,A,"28","047","0001",,"28400",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",31,1,1.03333333,1,31
232,"28002397",SANTISIMA TRINIDAD,"4","072","2",S,A,"28","047","0001",,"28400",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",29,1,0.96666667,1,29
232,"28002397",SANTISIMA TRINIDAD,"4","072","2",S,A,"28","047","0001",,"28400",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",28,1,0.93333333,1,28
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","1",348,11,0.90389610,11,348
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","2",553,10,1.58000000,10,553
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","1",136,5,0.90666667,5,136
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","2",150,5,1.00000000,5,150
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","3",145,5,0.96666667,5,145
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","4",135,5,0.90000000,5,135
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"15","1",27,1,0.90000000,1,27
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"15","2",19,1,0.63333333,1,19
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"16","1",251,5,1.67333333,5,251
234,"28002415",JAIME FERRAN,"4","042","1",N,A,"28","047","0001",,"28400",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"16","2",103,5,0.68666667,5,103
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"13","1",60,2,1.00000000,2,60
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"13","2",62,2,1.03333333,2,62
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"13","3",59,2,0.98333333,2,59
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"13","4",54,2,0.90000000,2,54
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"14","1",19,1,0.63333333,1,19
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"14","2",17,1,0.56666667,1,17
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"15","1",72,3,0.80000000,3,72
235,"28002427",VIRGEN DE LA ALMUDENA,"4","073","2",S,A,"28","047","0001",,"28400",S,S,N,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"15","2",57,3,0.63333333,3,57
243,"28002506",VIRGEN DEL HENAR,"3","072","2",S,A,"28","049","0001",,"28821",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",53,2,0.88333333,2,53
243,"28002506",VIRGEN DEL HENAR,"3","072","2",S,A,"28","049","0001",,"28821",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",48,2,0.80000000,2,48
243,"28002506",VIRGEN DEL HENAR,"3","072","2",S,A,"28","049","0001",,"28821",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",46,2,0.76666667,2,46
243,"28002506",VIRGEN DEL HENAR,"3","072","2",S,A,"28","049","0001",,"28821",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",45,2,0.75000000,2,45
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"05","1",55,2,0.78571429,2,55
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"05","2",74,3,0.70476190,3,74
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"13","1",115,4,0.95833333,4,115
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"13","2",105,4,0.87500000,4,105
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"13","3",67,3,0.74444444,3,67
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"13","4",74,3,0.82222222,3,74
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"14","1",30,2,0.50000000,2,30
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"14","2",22,1,0.73333333,1,22
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"15","1",40,2,0.66666667,2,40
251,"28002580",MIGUEL CATALAN,"3","042","1",N,A,"28","049","0001",,"28823",N,N,N,S,S,"2016",,IES,CENTRO PÚBLICO,"15","2",49,2,0.81666667,2,49
276,"28002853",MARTINA GARCIA,"1","070","1",N,A,"28","059","0001",,"28140",S,S,N,S,S,"2018",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",77,3,0.85555556,3,77
276,"28002853",MARTINA GARCIA,"1","070","1",N,A,"28","059","0001",,"28140",S,S,N,S,S,"2018",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",76,3,0.84444444,3,76
276,"28002853",MARTINA GARCIA,"1","070","1",N,A,"28","059","0001",,"28140",S,S,N,S,S,"2018",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",80,3,0.88888889,3,80
276,"28002853",MARTINA GARCIA,"1","070","1",N,A,"28","059","0001",,"28140",S,S,N,S,S,"2018",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",44,2,0.73333333,2,44
300,"28003092",SANTA TERESA,"2","072","2",S,A,"28","065","0003",,"28909",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",39,2,0.65000000,2,39
300,"28003092",SANTA TERESA,"2","072","2",S,A,"28","065","0003",,"28909",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",29,1,0.96666667,1,29
300,"28003092",SANTA TERESA,"2","072","2",S,A,"28","065","0003",,"28909",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",25,1,0.83333333,1,25
300,"28003092",SANTA TERESA,"2","072","2",S,A,"28","065","0003",,"28909",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",11,1,0.36666667,1,11
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","1",91,3,0.86666667,3,91
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","2",95,3,0.90476190,3,95
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",65,2,1.08333333,2,65
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",56,2,0.93333333,2,56
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",69,2,1.15000000,2,69
302,"28003110",JESUS NAZARENO,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",62,2,1.03333333,2,62
304,"28003134",SAN JOSE,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",58,2,0.96666667,2,58
304,"28003134",SAN JOSE,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",59,2,0.98333333,2,59
304,"28003134",SAN JOSE,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",63,2,1.05000000,2,63
304,"28003134",SAN JOSE,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",44,2,0.73333333,2,44
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","1",131,6,0.62380952,6,131
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","2",138,6,0.65714286,6,138
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","3",127,2,1.81428571,2,127
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","1",137,5,0.91333333,5,137
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","2",143,5,0.95333333,5,143
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","3",114,4,0.95000000,4,114
310,"28003201",MATEMATICO PUIG ADAM,"2","042","1",N,A,"28","065","0003",,"28901",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","4",110,4,0.91666667,4,110
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",185,6,1.02777778,6,185
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",197,6,1.09444444,6,197
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",175,6,0.97222222,6,175
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",173,6,0.96111111,6,173
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"14","1",63,3,0.70000000,3,63
315,"28003250",LA INMACULADA-PADRES ESCOLAPIOS,"2","072","2",S,A,"28","065","0003",,"28901",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"14","2",50,3,0.55555556,3,50
